label,run,filename,total_packets,duration_sec,packets_per_sec,bytes_total,bytes_per_sec,pkt_size_mean,pkt_size_std,pkt_size_min,pkt_size_max,pkt_size_median,iat_mean,iat_std,iat_min,iat_max,iat_median,ratio_ip,ratio_tcp,ratio_udp,ratio_icmp,ratio_arp,count_ip,count_tcp,count_udp,count_icmp,count_arp,count_dns,flag_syn,flag_ack,flag_fin,flag_rst,flag_psh,flag_urg,syn_only_count,ratio_syn_only,ratio_syn_ack,tcp_win_mean,tcp_win_std,tcp_win_min,tcp_win_max,unique_src_ports,unique_dst_ports,port_entropy_dst,top_dst_port_count,http_pkts,https_pkts,rtsp_pkts,telnet_pkts,ssh_pkts,unique_src_ips,unique_dst_ips,ip_pair_count,src_ip_entropy,dst_ip_entropy,ttl_mean,ttl_std,ttl_min,ttl_max,payload_mean,payload_std,payload_max,n_has_payload,ratio_has_payload,max_payload_repeat,n_http_get,n_http_post,n_flows,pkts_per_flow_mean,pkts_per_flow_std,pkts_per_flow_max,bytes_per_flow_mean,bytes_per_flow_std,bytes_per_flow_max,top_flow_pkts,arp_who_has,arp_is_at,n_http_conn_ips,ratio_rtsp
port_scan,run_27,port_scan.pcap,46743,10.22399,4571.8939,2617674,256032.5164,56.0014,2.0,54.0,58.0,58.0,0.000219,0.001936,-0.000238,0.245675,6.4e-05,1.0,1.0,0.0,0.0,0.0,46743,46743,0,0,0,0,23388,23355,0,23355,0,0,23388,0.5004,1.0014,512.3615,511.9999,0.0,1024.0,23301,23329,8.2892,23237,0,0,0,0,0,2,2,2,1.0,1.0,55.4616,8.8781,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,23334,2.0032,152.1101,23237.0,112.1828,8213.9189,1254798.0,23237,0,0,0,0.0
replay_attack,run_27,replay_attack.pcap,201,10.009698,20.0805,11222,1121.1128,55.8308,1.9928,54.0,58.0,54.0,0.050048,0.057067,-0.0,0.370205,0.038569,1.0,1.0,0.0,0.0,0.0,201,201,0,0,0,0,92,109,0,109,0,0,92,0.4577,0.844,468.6965,510.1655,0.0,1024.0,186,38,4.5744,18,2,0,0,3,0,2,2,2,0.9948,0.9948,56.1045,8.5852,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,38,5.2895,5.1294,18.0,295.3158,279.5897,972.0,18,0,0,1,0.0
rtsp_brute_force,run_27,rtsp_brute_force.pcap,805,9.939392,80.9909,44702,4497.4582,55.5304,2.3258,42.0,74.0,54.0,0.012362,0.062341,-8.2e-05,0.547222,0.000107,1.0,0.9975,0.0,0.0025,0.0,805,803,0,2,0,0,288,515,2,510,0,0,285,0.3549,0.5592,687.721,4539.4356,0.0,65160.0,522,297,4.5947,433,0,1,6,0,0,2,2,2,0.9429,0.9429,57.6733,8.194,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,299,2.6923,24.9672,433.0,149.505,1348.0094,23382.0,433,0,0,0,0.0075
slowloris,run_27,slowloris.pcap,25790,10.21242,2525.3564,1444100,141406.252,55.9946,2.0,54.0,58.0,54.0,0.000396,0.007172,-0.000196,0.494094,5.8e-05,1.0,1.0,0.0,0.0,0.0,25790,25790,0,0,0,0,12860,12930,0,12930,0,0,12859,0.4986,0.9946,513.0615,647.7707,0.0,64240.0,12922,12850,7.8618,12797,1,0,1,0,0,2,2,2,1.0,1.0,55.5269,8.843,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,12850,2.007,112.8779,12797.0,112.3813,6095.4087,691042.0,12797,0,0,0,0.0
brute_force_ssl,run_28,brute_force_ssl.pcap,48778,9.971821,4891.584,2872539,288065.6382,58.8901,47.5312,54.0,1386.0,58.0,0.000204,0.000694,-0.000384,0.046302,6.8e-05,1.0,1.0,0.0,0.0,0.0,48778,48778,0,0,0,0,24038,24789,97,23930,343,0,23989,0.4918,0.9697,645.4592,2918.8671,0.0,65160.0,23932,23943,8.3489,23839,0,425,0,0,0,2,2,2,1.0,1.0,55.662,8.8087,37.0,64.0,381.863,410.0251,1320.0,343,0.007,1,0,0,23966,2.0353,154.0041,23839.0,119.8589,8326.6562,1287306.0,23839,0,0,0,0.0
dos_http_flood,run_28,dos_http_flood.pcap,1490,9.95243,149.7122,418259,42025.8178,280.7107,464.5274,54.0,1386.0,66.0,0.006684,0.01913,-0.000414,0.415205,0.00084,1.0,1.0,0.0,0.0,0.0,1490,1490,0,0,0,0,92,1407,0,85,486,0,81,0.0544,0.0654,1259.7859,5519.4792,0.0,65160.0,340,460,6.673,490,0,490,0,0,0,2,2,2,0.9603,0.9603,62.5349,3.7494,37.0,64.0,661.1502,604.7656,1320.0,486,0.3262,2,0,0,460,3.2391,22.7672,490.0,909.2587,2802.7208,58925.0,490,0,0,0,0.0
dos_syn_flood,run_28,dos_syn_flood.pcap,7328,10.222538,716.8474,597715,58470.3147,81.5659,164.3972,54.0,2241.0,54.0,0.001395,0.001307,-0.000379,0.00534,0.001292,1.0,1.0,0.0,0.0,0.0,7328,7328,0,0,0,0,4010,2682,318,2682,317,0,2046,0.2792,1.4952,17453.9573,28311.8577,0.0,64240.0,2372,2371,5.1436,4564,0,4564,0,0,0,2,2,2,0.9475,0.9475,63.4398,1.9481,37.0,64.0,585.4937,532.0363,2175.0,318,0.0434,1,0,0,2375,3.0855,93.6097,4564.0,251.6695,5061.952,246456.0,4564,0,0,0,0.0
dos_udp_flood,run_28,dos_udp_flood.pcap,42198,9.969806,4232.5799,1774864,178023.9262,42.0604,0.9747,42.0,70.0,42.0,0.000236,0.002235,-1e-06,0.048561,2.9e-05,1.0,0.0038,0.9959,0.0002,0.0,42198,162,42026,10,0,0,81,81,0,81,0,0,81,0.5,1.0,512.0,512.0,0.0,1024.0,42061,91,0.0582,42026,0,0,0,0,0,2,2,2,0.0222,0.0222,63.9673,0.7604,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,92,458.6739,4357.4406,42026.0,19292.0,183009.6276,1765092.0,42026,0,0,0,0.0
mixed_attack,run_28,mixed_attack.pcap,47056,9.960874,4724.0834,2605632,261586.6819,55.373,1.9003,42.0,58.0,54.0,0.000212,0.001297,-0.000457,0.041509,1.7e-05,1.0,1.0,0.0,0.0,0.0,47056,47054,0,2,0,0,30902,16151,0,16152,0,0,15861,0.3371,1.9133,20719.2808,29832.1875,0.0,64240.0,15800,15596,5.8672,29788,5,29790,3,1,1,2,2,2,0.9279,0.9279,63.2736,2.6556,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,16121,2.9189,234.7256,29788.0,161.6297,12675.183,1608556.0,29788,0,0,2,0.0001
normal,run_28,normal.pcap,168,10.080391,16.666,9408,933.2972,56.0,2.0,54.0,58.0,56.0,0.060362,0.131422,-4.6e-05,0.569337,0.004784,1.0,1.0,0.0,0.0,0.0,168,168,0,0,0,0,84,84,0,84,0,0,84,0.5,1.0,512.0,512.0,0.0,1024.0,94,94,5.7529,11,0,0,0,0,0,2,2,2,1.0,1.0,55.1786,8.8897,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,94,1.7872,2.5842,11.0,100.0851,138.4596,594.0,11,0,0,0,0.0
port_scan,run_28,port_scan.pcap,34623,9.973024,3471.6652,1938854,194409.8421,55.999,2.0,54.0,58.0,54.0,0.000288,0.003736,-0.000452,0.595082,7.7e-05,1.0,1.0,0.0,0.0,0.0,34623,34623,0,0,0,0,17303,17320,0,17320,0,0,17303,0.4998,0.999,511.7486,511.9999,0.0,1024.0,16884,16862,8.1212,16811,1,0,1,0,0,2,2,2,1.0,1.0,55.5403,8.8223,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,16867,2.0527,129.4645,16810.0,114.9495,6991.0535,907740.0,16810,0,0,0,0.0
replay_attack,run_28,replay_attack.pcap,319,10.166264,31.3783,17618,1732.9866,55.2288,1.8453,54.0,58.0,54.0,0.031969,0.059636,-1e-06,0.337469,0.0009,1.0,1.0,0.0,0.0,0.0,319,319,0,0,0,0,98,221,0,221,0,0,98,0.3072,0.4434,314.5831,472.4093,0.0,1024.0,219,112,5.6393,19,2,0,0,3,0,2,2,2,0.8899,0.8899,57.9216,8.5021,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,112,2.8482,4.7999,19.0,157.3036,261.9889,1026.0,19,0,0,1,0.0
rtsp_brute_force,run_28,rtsp_brute_force.pcap,168,9.747884,17.2345,9496,974.1601,56.5238,3.2237,54.0,74.0,58.0,0.058371,0.143434,-2.2e-05,0.663068,0.000975,1.0,1.0,0.0,0.0,0.0,168,168,0,0,0,0,83,86,2,80,0,0,81,0.4821,0.9651,1661.3333,8494.5413,0.0,65160.0,92,92,5.7706,10,0,0,6,0,0,2,2,2,0.9999,0.9999,55.7798,8.9299,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,92,1.8261,2.4874,10.0,103.2174,134.6806,540.0,10,0,0,0,0.0357
slowloris,run_28,slowloris.pcap,24959,9.654136,2585.3167,1397550,144761.7829,55.9938,2.0,54.0,58.0,54.0,0.000387,0.00903,-0.000203,0.632246,6.9e-05,1.0,1.0,0.0,0.0,0.0,24959,24959,0,0,0,0,12441,12518,0,12518,0,0,12441,0.4985,0.9938,510.4204,511.9976,0.0,1024.0,12510,12427,7.82,12430,0,0,0,0,0,2,2,2,1.0,1.0,55.5681,8.7997,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,12428,2.0083,111.4856,12430.0,112.4517,6020.1865,671220.0,12430,0,0,0,0.0
brute_force_ssl,run_29,brute_force_ssl.pcap,414,10.112936,40.9377,63526,6281.6573,153.4444,258.2953,42.0,1386.0,66.0,0.024487,0.102399,-9.5e-05,0.706902,0.000229,1.0,0.9952,0.0,0.0048,0.0,414,412,0,2,0,0,104,322,32,74,98,0,90,0.2184,0.323,5031.3447,16117.3473,0.0,65160.0,94,98,4.9112,120,0,120,0,0,0,2,2,2,0.9983,0.9983,60.4082,6.8845,37.0,64.0,381.898,410.0066,1320.0,98,0.2367,1,0,0,100,4.14,12.2434,120.0,635.26,2039.4707,18986.0,120,0,0,0,0.0
dos_http_flood,run_29,dos_http_flood.pcap,4027,10.176222,395.7264,1000704,98337.4742,248.4986,459.6324,54.0,2241.0,66.0,0.002528,0.00835,-0.000326,0.083877,0.000131,1.0,1.0,0.0,0.0,0.0,4027,4027,0,0,0,0,337,3209,577,686,1398,0,205,0.0509,0.105,4805.2493,15868.9116,0.0,65160.0,346,346,5.5008,1744,0,1744,0,0,0,2,2,2,0.9931,0.9931,63.1361,2.4524,37.0,64.0,497.3705,644.0869,2175.0,1487,0.3693,2,0,0,346,11.6387,93.4107,1744.0,2892.2081,10116.16,186360.0,1744,0,0,0,0.0
dos_syn_flood,run_29,dos_syn_flood.pcap,28531,10.224344,2790.4969,1578582,154394.4565,55.3287,1.884,54.0,58.0,54.0,0.000358,0.000396,-0.000304,0.001459,0.000133,1.0,1.0,0.0,0.0,0.0,28531,28531,0,0,0,0,19058,9473,0,9473,0,0,9657,0.3385,2.0118,21341.8224,30073.174,0.0,64240.0,9654,9476,5.3357,18982,2,18983,1,0,0,2,2,2,0.917,0.917,63.6248,1.0077,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,9487,3.0074,194.8641,18982.0,166.3942,10522.6227,1025028.0,18982,0,0,1,0.0
dos_udp_flood,run_29,dos_udp_flood.pcap,42788,10.191286,4198.4888,1799392,176561.8222,42.0537,0.9238,42.0,70.0,42.0,0.000238,0.002782,-0.0,0.14179,1.8e-05,1.0,0.0034,0.9964,0.0002,0.0,42788,144,42634,10,0,0,72,72,0,72,0,0,72,0.5,1.0,512.0,512.0,0.0,1024.0,42663,82,0.0512,42634,0,0,0,0,0,2,2,2,0.0201,0.0201,63.97,0.7375,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,83,515.5181,4651.209,42634.0,21679.4217,195347.7479,1790628.0,42634,0,0,0,0.0
mixed_attack,run_29,mixed_attack.pcap,42589,10.155053,4193.8729,2356654,232067.1373,55.3348,1.8861,54.0,58.0,54.0,0.000238,0.002172,-0.000356,0.139324,2e-05,1.0,1.0,0.0,0.0,0.0,42589,42589,0,0,0,0,28376,14213,0,14213,0,0,14237,0.3343,1.9965,21498.8866,30131.7759,0.0,64240.0,14355,14210,5.544,28303,2,28304,1,1,0,2,2,2,0.9187,0.9187,63.6409,0.8077,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,14223,2.9944,237.3047,28303.0,165.6932,12814.4203,1528362.0,28303,0,0,1,0.0
normal,run_29,normal.pcap,142,9.358031,15.1741,7952,849.7514,56.0,2.0,54.0,58.0,56.0,0.066369,0.162497,-7e-05,0.653777,0.000171,1.0,1.0,0.0,0.0,0.0,142,142,0,0,0,0,71,71,0,71,0,0,71,0.5,1.0,512.0,512.0,0.0,1024.0,79,79,5.5122,10,0,0,0,0,0,2,2,2,1.0,1.0,55.7254,8.5828,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,79,1.7975,2.5576,10.0,100.6582,136.9896,540.0,10,0,0,0,0.0
port_scan,run_29,port_scan.pcap,142,9.307941,15.2558,7952,854.3242,56.0,2.0,54.0,58.0,56.0,0.066014,0.170335,-9.7e-05,0.703953,0.002664,1.0,1.0,0.0,0.0,0.0,142,142,0,0,0,0,71,71,0,71,0,0,71,0.5,1.0,512.0,512.0,0.0,1024.0,79,79,5.5122,10,0,0,0,0,0,2,2,2,1.0,1.0,55.0845,9.1293,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,79,1.7975,2.5576,10.0,100.6582,136.9896,540.0,10,0,0,0,0.0
replay_attack,run_29,replay_attack.pcap,260,10.012267,25.9681,14344,1432.6426,55.1692,1.8193,54.0,58.0,54.0,0.038657,0.078793,-5.8e-05,0.723942,0.001876,1.0,1.0,0.0,0.0,0.0,260,260,0,0,0,0,76,184,0,184,0,0,76,0.2923,0.413,299.3231,465.7387,0.0,1024.0,198,93,5.4195,18,1,0,0,3,0,2,2,2,0.8717,0.8717,58.7615,7.4295,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,93,2.7957,4.5757,18.0,154.2366,249.4041,972.0,18,0,0,1,0.0
rtsp_brute_force,run_29,rtsp_brute_force.pcap,157,9.460001,16.5962,8882,938.9006,56.5732,3.2871,54.0,74.0,58.0,0.060641,0.16531,-3e-06,0.728154,0.002832,1.0,1.0,0.0,0.0,0.0,157,157,0,0,0,0,78,80,2,74,0,0,75,0.4777,0.975,2147.7707,10089.5221,0.0,65160.0,85,85,5.6304,10,0,0,8,0,0,2,2,2,0.9997,0.9997,55.9045,8.5792,38.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,85,1.8471,2.5645,10.0,104.4941,139.592,540.0,10,0,0,0,0.051
slowloris,run_29,slowloris.pcap,143,9.297064,15.3812,8010,861.5623,56.014,2.0,54.0,58.0,58.0,0.065472,0.174063,-3e-06,0.714972,0.002569,1.0,1.0,0.0,0.0,0.0,143,143,0,0,0,0,72,71,0,71,0,0,72,0.5035,1.0141,515.5804,511.9875,0.0,1024.0,82,82,5.6146,10,0,0,0,1,0,2,2,2,1.0,1.0,55.0,9.2872,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,82,1.7439,2.4134,10.0,97.6829,129.2872,540.0,10,0,0,0,0.0
brute_force_ssl,run_30,brute_force_ssl.pcap,36655,9.972657,3675.5499,2072919,207860.2431,56.5521,20.8338,54.0,1386.0,58.0,0.000272,0.001115,-0.000254,0.035805,5.5e-05,1.0,1.0,0.0,0.0,0.0,36655,36655,0,0,0,0,18316,18346,12,18229,49,0,18309,0.4995,0.9984,538.3654,1354.4999,0.0,65160.0,18190,18256,8.1392,18117,0,58,0,0,0,2,2,2,1.0,1.0,55.5252,8.8223,37.0,64.0,381.9796,409.9638,1320.0,49,0.0013,1,0,0,18263,2.0071,134.0429,18116.0,113.5038,7238.7269,978264.0,18116,0,0,0,0.0
dos_http_flood,run_30,dos_http_flood.pcap,2306,9.969754,231.2996,521941,52352.4453,226.3404,380.5428,54.0,1386.0,66.0,0.004325,0.015044,-0.000484,0.363662,0.000185,1.0,1.0,0.0,0.0,0.0,2306,2306,0,0,0,0,254,2229,1,77,761,0,73,0.0317,0.114,5808.51,17324.0172,0.0,65160.0,495,560,6.3086,926,0,926,0,0,0,2,2,2,0.9871,0.9871,62.9701,2.7624,37.0,64.0,484.2589,531.184,1320.0,761,0.33,2,0,0,562,4.1032,38.9491,926.0,928.7206,5804.4736,137315.0,926,0,0,0,0.0
dos_syn_flood,run_30,dos_syn_flood.pcap,42828,9.962887,4298.7539,2628176,263796.6271,61.3658,89.1459,54.0,1386.0,54.0,0.000233,0.001665,-0.000368,0.082545,2.2e-05,1.0,1.0,0.0,0.0,0.0,42828,42828,0,0,0,0,28043,14398,194,14398,193,0,14101,0.3292,1.9477,21090.9769,29977.9413,0.0,64240.0,14411,14212,5.5783,28357,2,28358,1,0,0,2,2,2,0.9211,0.9211,63.6362,0.8547,37.0,64.0,1320.0,0.0,1320.0,193,0.0045,1,0,0,14220,3.0118,237.7825,28357.0,184.8225,12841.0779,1531278.0,28357,0,0,1,0.0
dos_udp_flood,run_30,dos_udp_flood.pcap,42605,10.199262,4177.2632,1791734,175672.9123,42.0545,0.9308,42.0,70.0,42.0,0.000239,0.002289,4e-06,0.05052,3e-05,1.0,0.0034,0.9963,0.0002,0.0,42605,146,42449,10,0,0,73,73,0,73,0,0,73,0.5,1.0,512.0,512.0,0.0,1024.0,42475,84,0.0522,42449,0,0,0,0,0,2,2,2,0.0203,0.0203,63.9705,0.7197,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,85,501.2353,4576.8771,42449.0,21079.2235,192225.8804,1782858.0,42449,0,0,0,0.0
mixed_attack,run_30,mixed_attack.pcap,2198,9.757946,225.2523,122212,12524.3564,55.6015,2.0256,42.0,58.0,54.0,0.004441,0.033884,-0.000278,0.679376,7.3e-05,1.0,0.9973,0.0,0.0027,0.0,2198,2192,0,6,0,0,1111,1084,0,1080,0,0,439,0.2003,1.0249,19847.708,29518.5165,0.0,64240.0,663,479,5.4873,890,2,890,0,0,0,2,2,2,0.9999,0.9999,62.0173,4.7339,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,481,4.5696,41.6764,890.0,254.079,2250.4361,48064.0,890,0,0,1,0.0
normal,run_30,normal.pcap,152,10.039846,15.1397,8512,847.8217,56.0,2.0,54.0,58.0,56.0,0.066489,0.174188,-0.0,0.704391,0.003828,1.0,1.0,0.0,0.0,0.0,152,152,0,0,0,0,76,76,0,76,0,0,76,0.5,1.0,512.0,512.0,0.0,1024.0,85,85,5.5909,11,0,0,0,0,0,2,2,2,1.0,1.0,55.0987,9.361,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,85,1.7882,2.635,11.0,100.1412,141.2232,594.0,11,0,0,0,0.0
port_scan,run_30,port_scan.pcap,27875,9.972852,2795.0882,1560994,156524.3361,55.9998,2.0,54.0,58.0,54.0,0.000358,0.004999,-0.000228,0.726645,5.7e-05,1.0,1.0,0.0,0.0,0.0,27875,27875,0,0,0,0,13936,13939,0,13939,0,0,13935,0.4999,0.9998,514.2127,638.6118,0.0,64240.0,13413,13405,7.9904,13341,0,0,0,0,0,2,2,2,1.0,1.0,55.4734,8.879,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,13407,2.0791,115.2941,13341.0,116.4313,6225.8807,720418.0,13341,0,0,0,0.0
replay_attack,run_30,replay_attack.pcap,378,9.852787,38.3648,21028,2134.2185,55.6296,2.029,54.0,66.0,54.0,0.026135,0.041261,-0.000124,0.462038,0.001966,1.0,1.0,0.0,0.0,0.0,378,378,0,0,0,0,151,227,0,226,0,0,151,0.3995,0.6652,411.7275,502.0452,0.0,1024.0,214,117,3.8874,204,1,0,0,3,0,2,2,2,0.9706,0.9706,56.8862,8.7318,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,117,3.2308,18.7345,204.0,179.7265,1011.971,11016.0,204,0,0,1,0.0
rtsp_brute_force,run_30,rtsp_brute_force.pcap,289,10.01425,28.8589,16214,1619.0929,56.1038,2.1572,42.0,58.0,58.0,0.034772,0.115607,-0.0,0.684124,7.2e-05,1.0,0.9931,0.0,0.0069,0.0,289,287,0,2,0,0,155,132,0,131,0,0,155,0.5401,1.1742,556.5993,510.0538,0.0,1024.0,166,148,5.6639,81,1,1,0,3,0,2,2,2,0.9937,0.9937,54.782,8.9255,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,149,1.9396,6.7119,81.0,108.8188,363.9416,4374.0,81,0,0,1,0.0
slowloris,run_30,slowloris.pcap,43673,10.214487,4275.5941,2445446,239409.5796,55.9945,2.0,54.0,58.0,54.0,0.000234,0.001011,-0.000308,0.039134,5.8e-05,1.0,1.0,0.0,0.0,0.0,43673,43673,0,0,0,0,21776,21897,0,21897,0,0,21776,0.4986,0.9945,510.5815,511.998,0.0,1024.0,21864,21737,8.2119,21792,1,1,1,0,0,2,2,2,1.0,1.0,55.5159,8.8423,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,21739,2.009,147.791,21792.0,112.4912,7980.6866,1176768.0,21792,0,0,0,0.0
brute_force_ssl,run_31,brute_force_ssl.pcap,323,9.687061,33.3434,18230,1881.8917,56.4396,4.3206,54.0,74.0,54.0,0.030084,0.128509,-2e-06,1.145561,7.9e-05,1.0,1.0,0.0,0.0,0.0,323,323,0,0,0,0,137,187,0,186,0,0,135,0.418,0.7326,3761.4861,14263.2257,0.0,64240.0,180,144,5.8948,32,1,17,0,0,0,2,2,2,0.9819,0.9819,57.6192,8.0935,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,144,2.2431,4.6207,32.0,126.5972,256.6909,1728.0,32,0,0,1,0.0
dos_http_flood,run_31,dos_http_flood.pcap,350,8.99872,38.8944,20429,2270.2118,58.3686,30.1286,54.0,583.0,58.0,0.025784,0.127984,1e-06,1.462212,6.5e-05,1.0,1.0,0.0,0.0,0.0,350,350,0,0,0,0,176,176,1,168,2,0,173,0.4943,1.0,1074.7229,5980.1821,0.0,65160.0,135,184,5.3746,141,0,6,0,1,0,2,2,2,0.9996,0.9996,55.1686,9.1469,37.0,64.0,352.5,164.5,517.0,2,0.0057,1,0,0,184,1.9022,10.3036,141.0,111.0272,560.7211,7614.0,141,0,0,0,0.0
dos_syn_flood,run_31,dos_syn_flood.pcap,2064,9.950281,207.4313,116076,11665.5998,56.2384,29.3472,54.0,1386.0,54.0,0.004823,0.036846,-0.000413,0.776178,9.7e-05,1.0,1.0,0.0,0.0,0.0,2064,2064,0,0,0,0,1152,911,1,908,1,0,489,0.2369,1.2645,20794.9176,29889.0578,0.0,65160.0,615,385,4.8031,1008,1,1008,0,3,0,2,2,2,0.9899,0.9899,62.4133,4.4125,37.0,64.0,1320.0,0.0,1320.0,1,0.0005,1,0,0,386,5.3472,52.2416,1008.0,300.715,2821.9842,54444.0,1008,0,0,1,0.0
dos_udp_flood,run_31,dos_udp_flood.pcap,1909,10.024432,190.4347,106838,10657.7608,55.9654,2.1686,54.0,70.0,54.0,0.005254,0.023024,-0.000314,0.454287,8.5e-05,1.0,0.9963,0.0,0.0037,0.0,1909,1902,0,7,0,0,910,992,0,992,0,0,144,0.0757,0.9173,25949.1567,31443.8254,0.0,64240.0,523,470,5.6078,766,0,766,0,0,0,2,2,2,0.9984,0.9984,62.2939,4.4082,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,472,4.0445,36.3917,766.0,226.3517,1964.8637,41364.0,766,0,0,0,0.0
mixed_attack,run_31,mixed_attack.pcap,50324,9.957503,5053.8774,2784784,279666.8982,55.3371,1.889,42.0,58.0,54.0,0.000198,0.001292,-0.000472,0.037968,2.3e-05,1.0,1.0,0.0,0.0,0.0,50324,50322,0,2,0,0,33493,16829,0,16829,0,0,16765,0.3332,1.9902,21526.2033,30141.859,0.0,64240.0,16944,16817,5.6385,33395,4,33396,1,1,1,2,2,2,0.9194,0.9194,63.6324,0.9106,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,16839,2.9885,257.3342,33395.0,165.377,13896.0783,1803338.0,33395,0,0,2,0.0
normal,run_31,normal.pcap,175,9.585437,18.2569,10439,1089.0479,59.6514,39.8394,54.0,583.0,58.0,0.055089,0.160942,1e-06,1.05205,6e-05,1.0,1.0,0.0,0.0,0.0,175,175,0,0,0,0,87,92,0,83,1,0,82,0.4686,0.9457,2350.6171,10751.8445,0.0,65160.0,117,76,4.587,68,0,6,0,1,0,2,2,2,1.0,1.0,55.88,8.7454,37.0,64.0,517.0,0.0,517.0,1,0.0057,1,0,0,76,2.3026,7.6675,68.0,137.3553,422.9482,3672.0,68,0,0,0,0.0
port_scan,run_31,port_scan.pcap,1037,10.194091,101.7256,57554,5645.8198,55.5005,2.2873,42.0,70.0,54.0,0.00984,0.054456,-0.000375,0.817592,8.2e-05,1.0,0.9923,0.0,0.0077,0.0,1037,1029,0,8,0,0,378,651,0,651,0,0,174,0.1691,0.5806,12908.7813,25527.9717,0.0,64240.0,398,377,5.4204,246,1,204,0,3,0,2,2,2,0.9479,0.9479,60.6953,6.2649,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,379,2.7361,17.9703,246.0,151.8575,970.1081,13284.0,246,0,0,1,0.0
replay_attack,run_31,replay_attack.pcap,293,10.016939,29.2505,16194,1616.6616,55.2696,1.8619,54.0,58.0,54.0,0.034305,0.064126,-9.1e-05,0.411832,0.003135,1.0,1.0,0.0,0.0,0.0,293,293,0,0,0,0,93,200,0,200,0,0,93,0.3174,0.465,325.0239,476.6382,0.0,1024.0,207,103,5.7628,29,1,0,0,3,0,2,2,2,0.9015,0.9015,58.1945,7.8545,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,103,2.8447,4.226,29.0,157.2233,230.1691,1566.0,29,0,0,1,0.0
rtsp_brute_force,run_31,rtsp_brute_force.pcap,82,7.749112,10.5819,4592,592.584,56.0,2.0,54.0,58.0,56.0,0.095668,0.397408,8.9e-05,3.551475,0.007957,1.0,1.0,0.0,0.0,0.0,82,82,0,0,0,0,41,41,0,41,0,0,41,0.5,1.0,512.0,512.0,0.0,1024.0,65,65,5.8877,3,0,0,0,1,0,2,2,2,1.0,1.0,55.2195,9.1864,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,65,1.2615,0.6146,3.0,70.6462,32.1556,162.0,3,0,0,0,0.0
slowloris,run_31,slowloris.pcap,309,10.020296,30.8374,17890,1785.3763,57.8964,6.8561,54.0,74.0,54.0,0.032533,0.075689,-0.000211,0.397854,0.001545,1.0,1.0,0.0,0.0,0.0,309,309,0,0,0,0,121,188,0,188,0,0,74,0.2395,0.6436,10150.343,23286.3974,0.0,65160.0,160,121,5.8101,47,2,47,2,1,0,2,2,2,0.9658,0.9658,59.7184,7.1054,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,121,2.5537,5.0876,47.0,147.8512,275.885,2542.0,47,0,0,1,0.0065
